Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Column1,Column2,Column3
14224416,Nayo,Indian Wear,kurta-sets,Women,1999,4999,60% OFF,"S, M, L, XL, XXL",4.4,527,60%,OFF,2999.4
12851418,HERE&NOW,Plus Size,kurtas,Women,299,1199,75% OFF,"S, M, L, XL, XXL, 3XL",4.3,527,75%,OFF,899.25
9731893,Sangria,Plus Size,kurta-sets,Women,1319,3299,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",3.8,527,60%,OFF,1979.4
7687291,SASSAFRAS,Western,skirts,Women,,2199,53% OFF,"26, 28, 30, 32, 34, 36",4.2,527,53%,OFF,1165.47
12965808,SOLOGNAC By Decathlon,Bottom Wear,trousers,Men,949,999,5% OFF,"30, 32, 34, 36, 38",4.3,526,5%,OFF,49.95
11259992,Roadster,Bottom Wear,jeans,Men,1079,2399,55% OFF,"28, 30, 32, 34, 36",4,526,55%,OFF,1319.45
13249742,Roadster,Bottom Wear,jeans,Men,799,1999,60% OFF,"28, 30, 32, 34, 36",3.9,526,60%,OFF,1199.4
10382757,Balenzia,Inner Wear &  Sleep Wear,socks,Men,524,749,30% OFF,Onesize,4.3,526,30%,OFF,224.7
11781626,ether,Topwear,shirts,Men,764,1699,55% OFF,"38, 40, 42, 44",4.3,526,55%,OFF,934.45
10669746,Bushirt,Topwear,tshirts,Men,659,1998,67% OFF,"S, M, L, XL, XXL",4.1,526,67%,OFF,1338.66
3082388,Mast & Harbour,Topwear,tshirts,Men,319,799,60% OFF,"S, M, L, XL",4.2,526,60%,OFF,479.4
12003948,Roadster,Topwear,tshirts,Men,499,999,50% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,526,50%,OFF,499.5
15258520,Indo Era,Indian Wear,kurta-sets,Women,1823,4799,62% OFF,"XS, S, M, L, XL, XXL",4.1,526,62%,OFF,2975.38
12889032,Dupatta Bazaar,Indian Wear,dupatta,Women,399,499,20% OFF,Onesize,4.4,526,20%,OFF,99.8
11966630,Masha,Lingerie & Sleep Wear,night-suits,Women,854,1499, 43 % OFF,"S, M, L, XL, XXL",4.3,526,,43,43
12302822,Enamor,Lingerie & Sleep Wear,lounge-shorts,Women,,299,,"S, M, L, XL",4.5,526,,, 
12512204,Leading Lady,Lingerie & Sleep Wear,briefs,Women,279,699,60% OFF,"S, M, L, XL, XXL, 3XL",4.3,526,60%,OFF,419.4
8004797,HERE&NOW,Plus Size,kurtas,Women,539,1799,"70% OFF, Hurry*","S, M, L, XL, XXL, 3XL",4,526,70%,OFF,1259.3
13437288,Sangria,Plus Size,kurta-sets,Women,839,2799,70% OFF,"XS, S, M, L, XL, XXL, 3XL",4.2,526,70%,OFF,1959.3
13437232,Sangria,Plus Size,kurta-sets,Women,899,2999,70% OFF,"XS, S, M, L, XL, XXL, 3XL",4,526,70%,OFF,2099.3
10926076,Powerpuff Girls by Kook N Keech,Western,tshirts,Women,,1099,Rs. 600 OFF,"XS, S, M, L, XL",4.5,526,,600,600
12288160,SASSAFRAS,Western,skirts,Women,,1299,50% OFF,"26, 28, 30, 32, 34",4.1,526,50%,OFF,649.5
17385144,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.4,526,50%,OFF,699
10519498,Tokyo Talkies,Western,dresses,Women,,1599,48% OFF,"S, M, L, XL",4.4,526,48%,OFF,767.52
6832319,WROGN,Bottom Wear,jeans,Men,1689,2599,35% OFF,"28, 30, 32, 34, 36, 38",4,525,35%,OFF,909.65
13275686,HIGHLANDER,Bottom Wear,trousers,Men,751,1599,53% OFF,"30, 32, 34, 36",4,525,53%,OFF,847.47
12771324,Harvard,Bottom Wear,jeans,Men,449,1498,70% OFF,"26, 28, 30, 32, 34, 36",3.4,525,70%,OFF,1048.6
8851923,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,629,1399,55% OFF,"28, 30, 32, 34, 36",3.9,525,55%,OFF,769.45
11999658,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,279,699,60% OFF,"S, M, L, XL, XXL",4.3,525,60%,OFF,419.4
15551432,U.S. Polo Assn.,Topwear,tshirts,Men,,1499,,"S, M, L, XL, XXL, 3XL",4.2,525,,, 
13404386,HERE&NOW,Indian Wear,kurtas,Women,549,1099,50% OFF,"XS, S, M, L, XL, XXL, 3XL",4.1,525,50%,OFF,549.5
14988488,Tikhi Imli,Indian Wear,sarees,Women,899,1798,50% OFF,Onesize,3.8,525,50%,OFF,899
11299814,Varanga,Indian Wear,kurtas,Women,989,2999,67% OFF,"S, M, L, XL, XXL",3.7,525,67%,OFF,2009.33
13338042,Yuris,Indian Wear,kurta-sets,Women,1469,3499,58% OFF,"S, M, L, XL, XXL, 3XL",4,525,58%,OFF,2029.42
11316858,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,1199,1999,40% OFF,"S, M, L, XL, XXL",4.4,525,40%,OFF,799.6
11158176,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,879,2199,60% OFF,"XS, S, M, L, XL",4.1,525,60%,OFF,1319.4
14789508,C9 AIRWEAR,Lingerie & Sleep Wear,briefs,Women,,729,,"S, M, L, XL, XXL",4.5,525,,, 
11999876,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,314,699,55% OFF,"XS, S, M, L, XL",4.5,525,55%,OFF,384.45
12289122,Tokyo Talkies,Western,tops,Women,,1099,59% OFF,"S, M, L, XL",4,525,59%,OFF,648.41
1297703,ether,Western,tops,Women,,1099,Rs. 600 OFF,"XS, S, M, L, XL",4,525,,600,600
8643141,SASSAFRAS,Western,shrug,Women,,1399,60% OFF,"XS, S, M, L, XL, XXL",4.4,525,60%,OFF,839.4
17382156,Roadster,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4,525,50%,OFF,799
4656865,Roadster,Western,jeans,Women,,1699,50% OFF,"26, 28, 30, 32, 34, 36",3.9,525,50%,OFF,849.5
10775360,Anouk,Western,dresses,Women,,1699,60% OFF,"S, M, L, XL, XXL",4,525,60%,OFF,1019.4
9920745,Tokyo Talkies,Western,tops,Women,,949,47% OFF,"S, M, L, XL",4.2,525,47%,OFF,446.03
11274536,Roadster,Bottom Wear,jeans,Men,719,1799,60% OFF,"28, 30, 32, 34, 36",3.9,524,60%,OFF,1079.4
11812240,Hangup,Indian Wear,blazers,Men,1919,5999,68% OFF,"36, 38, 40, 42, 44, 46",3.4,524,68%,OFF,4079.32
12032832,Levis,Inner Wear &  Sleep Wear,innerwear-vests,Men,,759,,"S, M, L, XL",4.4,524,,, 
10861800,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,,1249,,"S, M, L, XL, XXL",4.4,524,,, 
13078228,W,Indian Wear,kurtas,Women,999,1999,50% OFF,"XS, S, M, L, XL, XXL, 3XL",4.4,524,50%,OFF,999.5
11169934,Floret,Lingerie & Sleep Wear,bra,Women,853,898,5% OFF,"30C, 32C, 34C, 36C, 38C, 40C",4.3,524,5%,OFF,44.9
10961438,MISH,Western,tops,Women,,1299,40% OFF,"XS, S, M, L, XL, XXL",4.4,524,40%,OFF,519.6
13633452,SASSAFRAS,Western,jeans,Women,,1999,60% OFF,"26, 28, 30, 32, 34, 36",4.2,524,60%,OFF,1199.4
8325337,Mast & Harbour,Western,tops,Women,,749,45% OFF,"XS, S, M, L, XL",4.3,524,45%,OFF,337.05
12193750,Roadster,Western,tshirts,Women,,799,50% OFF,"XS, S, M, L, XL",4.2,524,50%,OFF,399.5
11274728,Roadster,Bottom Wear,jeans,Men,1124,2499,55% OFF,"28, 30, 32, 34, 36",3.9,523,55%,OFF,1374.45
11539222,HIGHLANDER,Bottom Wear,shorts,Men,591,1599,63% OFF,"30, 32, 34, 36, 38",4.1,523,63%,OFF,1007.37
11638634,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,1058,,"S, M, L",4.7,523,,, 
9867853,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,529,,"S, M, L",4.7,523,,, 
13683920,HIGHLANDER,Topwear,shirts,Men,597,1049,43% OFF,"39, 40, 42, 44",4.2,523,43%,OFF,451.07
13552826,Bewakoof,Topwear,tshirts,Men,424,499,15% OFF,"S, M, L, XL, XXL, 3XL",4.5,523,15%,OFF,74.85
12786746,anayna,Indian Wear,dresses,Women,1122,2495,55% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.3,523,55%,OFF,1372.25
11926142,YASH GALLERY,Indian Wear,kurtas,Women,999,3999,75% OFF,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.4,523,75%,OFF,2999.25
12220392,her by invictus,Western,dresses,Women,,1199,Rs. 700 OFF,"S, M, L, XL, XXL",4.4,523,,700,700
1737452,U&F,Western,dresses,Women,,1499,63% OFF,"S, M, L, XL",3.9,523,63%,OFF,944.37
1328700,Mast & Harbour,Western,tops,Women,,1499,55% OFF,"XS, S, M, L, XL",4.1,523,55%,OFF,824.45
17383650,Roadster,Western,tshirts,Women,,1598,50% OFF,"L, M, S, XS, XL",4.3,523,50%,OFF,799
17381898,Roadster,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.3,523,50%,OFF,799
13401054,HIGHLANDER,Bottom Wear,jeans,Men,554,1499,63% OFF,"30, 32, 34, 36, 38",3.9,522,63%,OFF,944.37
11713416,Hubberholme,Bottom Wear,trousers,Men,805,1299,38% OFF,"30, 32, 34, 36, 38",3.8,522,38%,OFF,493.62
12135086,Anouk,Indian Wear,kurtas,Men,599,1499,60% OFF,"S, M, L, XL, XXL",4,522,60%,OFF,899.4
10794374,one8 by Virat Kohli,Inner Wear &  Sleep Wear,briefs,Men,510,693,Rs. 183 OFF,"S, M, L, XL, XXL",4,522,,183,183
9918325,U.S. Polo Assn.,Inner Wear &  Sleep Wear,briefs,Men,247,309,20% OFF,"S, M, L",4.5,522,20%,OFF,61.8
17804206,Levis,Inner Wear &  Sleep Wear,boxers,Men,,1498,,"S, M, L, XL",4.4,522,,, 
16323426,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,,1898,,"XL, XXL, L, S, M",4.4,522,,, 
11900250,ether,Topwear,tshirts,Men,384,1099,65% OFF,"S, M, L, XL, XXL",4.1,522,65%,OFF,714.35
11363506,WROGN,Topwear,tshirts,Men,699,1399,50% OFF,"S, M, L, XL, XXL",4.3,522,50%,OFF,699.5
10887794,INVICTUS,Topwear,shirts,Men,594,1699,65% OFF,"38, 39, 40, 42, 44",4,522,65%,OFF,1104.35
10777466,Anouk,Indian Wear,kurtas,Women,639,1599,60% OFF,"XS, S, M, L, XL, XXL",3.9,522,60%,OFF,959.4
12289996,Anubhutee,Indian Wear,kurta-sets,Women,1035,2799,63% OFF,"S, M, L, XL, XXL",4.3,522,63%,OFF,1763.37
12529352,plusS,Plus Size,skirts,Women,559,1599,65% OFF,"28, 30, 32, 34, 36, 38, 40",4.1,522,65%,OFF,1039.35
12487482,DressBerry,Western,tshirts,Women,,599,40% OFF,"S, M, L, XL",4.3,522,40%,OFF,239.6
13321522,Roadster,Western,tshirts,Women,,799,,"XS, S, M, L, XL",4.4,522,,, 
6832257,WROGN,Bottom Wear,jeans,Men,1559,2599,40% OFF,"28, 30, 32, 34, 36, 38",3.9,521,40%,OFF,1039.6
11191348,Mast & Harbour,Bottom Wear,track-pants,Men,759,1899,60% OFF,"S, M, L, XL, XXL",3.9,521,60%,OFF,1139.4
13238904,Anouk,Indian Wear,kurtas,Men,559,1599,65% OFF,"S, M, L, XL, XXL",4.3,521,65%,OFF,1039.35
10659102,HIGHLANDER,Topwear,shirts,Men,531,1399,62% OFF,"39, 40, 42, 44",4.1,521,62%,OFF,867.38
3451948,ZIYAA,Indian Wear,kurtas,Women,543,849,36% OFF,"S, M, L, XL, XXL, 3XL",4.1,521,36%,OFF,305.64
11161994,Clovia,Lingerie & Sleep Wear,bra,Women,311,599,48% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C",4.1,521,48%,OFF,287.52
8350227,Sangria,Plus Size,kurtas,Women,599,1499,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.2,521,60%,OFF,899.4
13287868,Popnetic,Western,shorts,Women,,1299,60% OFF,"26, 28, 30, 32",3.9,521,60%,OFF,779.4
1969381,La Zoire,Western,tops,Women,,1399,57% OFF,"S, M, L, XL",4.3,521,57%,OFF,797.43
6848994,HRX by Hrithik Roshan,Western,sweatshirts,Women,,1499, 60 % OFF,"XS, S, M, L, XL, XXL",4.3,521,,60,60
10365289,Roadster,Western,jeggings,Women,,1799,55% OFF,"26, 28, 30, 32, 34, 36",4.2,521,55%,OFF,989.45
11932614,Tokyo Talkies,Western,tops,Women,,1799,72% OFF,"S, M, L, XL",3.9,521,72%,OFF,1295.28
2526525,Sera,Western,dresses,Women,,2494,50% OFF,"S, M, L, XL",4.2,521,50%,OFF,1247
13859442,Roadster,Bottom Wear,trousers,Men,,1299,,"28, 30, 32, 34, 36",4.1,520,,, 
13858432,HIGHLANDER,Bottom Wear,shorts,Men,349,699,50% OFF,"30, 32, 34, 36",4.2,520,50%,OFF,349.5
2173628,INVICTUS,Bottom Wear,trousers,Men,1199,2399,50% OFF,"30, 32, 34, 36",3.9,520,50%,OFF,1199.5
12807314,Dollar,Inner Wear &  Sleep Wear,innerwear-vests,Men,460,575,20% OFF,"S, M, L, XL, XXL",4.2,520,20%,OFF,115
1422476,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,259,399,35% OFF,Onesize,4.5,520,35%,OFF,139.65
1110027,Nike,Sports Wear,tshirts,Men,1165,1295,10% OFF,"S, M, L, XL, XXL",3.9,520,10%,OFF,129.5
2314417,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,494,899,45% OFF,"S, M, L, XL, XXL",4.4,520,45%,OFF,404.55
11359686,U.S. Polo Assn.,Topwear,tshirts,Men,1499,1999,25% OFF,"XS, S, M, L, XL, XXL, 3XL",4.4,520,25%,OFF,499.75
12970018,LOCOMOTIVE,Topwear,jackets,Men,1579,4049,61% OFF,"M, L, XL, XXL",3.9,520,61%,OFF,2469.89
11700038,Mast & Harbour,Topwear,tshirts,Men,319,799,60% OFF,"S, M, L, XL",4,520,60%,OFF,479.4
12009454,Mast & Harbour,Topwear,tshirts,Men,549,999,45% OFF,"S, M, L, XL",4.1,520,45%,OFF,449.55
7427218,Vishudh,Indian Wear,kurtas,Women,557,1549,64% OFF,"S, M, L, XL, XXL",4.3,520,64%,OFF,991.36
8420491,Sangria,Plus Size,kurtas,Women,599,1499,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.1,520,60%,OFF,899.4
11401662,Roadster,Western,tops,Women,,1099,45% OFF,"XS, S, M, L, XL",4.4,520,45%,OFF,494.55
14021452,Sera,Western,shrug,Women,,1494,50% OFF,"S, M, L, XL",4.3,520,50%,OFF,747
13634866,Vishudh,Western,dresses,Women,,1649,61% OFF,"S, M, L, XL, XXL",4.3,520,61%,OFF,1005.89
9478503,Roadster,Western,sweaters,Women,,1899,55% OFF,"XS, S, M, L, XL, XXL",4.1,520,55%,OFF,1044.45
10336543,Tokyo Talkies,Western,dresses,Women,,2199,64% OFF,"S, M, L, XL",4.3,520,64%,OFF,1407.36
7687306,SASSAFRAS,Western,jackets,Women,,2199,60% OFF,"XS, S, M, L, XL, XXL",4.1,520,60%,OFF,1319.4
10573158,Tokyo Talkies,Western,jackets,Women,,2299,57% OFF,"S, M, L, XL",4.3,520,57%,OFF,1310.43
8325407,Mast & Harbour,Western,tops,Women,,899,55% OFF,"XS, S, M, L, XL",4.1,520,55%,OFF,494.45
10187471,WROGN,Bottom Wear,jeans,Men,1399,2799,50% OFF,"28, 30, 32, 34, 36, 38",4.1,519,50%,OFF,1399.5
6518415,SOJANYA,Indian Wear,kurta-sets,Men,2199,5499,60% OFF,"M, L, XL, XXL",3.9,519,60%,OFF,3299.4
1724813,Dollar Bigboss,Inner Wear &  Sleep Wear,trunk,Men,453,567,20% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4,519,20%,OFF,113.4
18030426,Levis,Inner Wear &  Sleep Wear,briefs,Men,,558,,"S, M, L, XL",4.1,519,,, 
9297747,HRX by Hrithik Roshan,Sports Wear,jackets,Men,,4499,,"S, M, L, XL, XXL",4.3,519,,, 
11999492,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,,699,,"S, M, L, XL, XXL",4.2,519,,, 
2263555,Mast & Harbour,Topwear,tshirts,Men,439,1099,60% OFF,"S, M, L, XL",4,519,60%,OFF,659.4
11363524,WROGN,Topwear,tshirts,Men,599,1199,50% OFF,"S, M, L, XL, XXL",4,519,50%,OFF,599.5
10914084,WROGN,Topwear,sweaters,Men,679,1699,60% OFF,"S, M, L, XL, XXL",4.3,519,60%,OFF,1019.4
5509110,LOCOMOTIVE,Topwear,shirts,Men,859,2149,60% OFF,"39, 40, 42, 44",4.2,519,60%,OFF,1289.4
8807157,Roadster,Topwear,tshirts,Men,399,799,50% OFF,"XS, S, M, L, XL",4.3,519,50%,OFF,399.5
10940616,Roadster,Topwear,tshirts,Men,449,899,50% OFF,"XS, S, M, L, XL",4.2,519,50%,OFF,449.5
2397224,HERE&NOW,Plus Size,kurtas,Women,599,1499,60% OFF,"XS, S, M, L, XL, XXL, 3XL",3.9,519,60%,OFF,899.4
6738046,HERE&NOW,Plus Size,kurtas,Women,569,1899,"70% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.1,519,70%,OFF,1329.3
11264144,DressBerry,Western,shorts,Women,,1249,55% OFF,"26, 28, 30, 32, 34, 36",4.4,519,55%,OFF,686.95
12382154,Berrylush,Western,tops,Women,,1399,66% OFF,"S, M, L, XL",4.1,519,66%,OFF,923.34
11990814,Roadster,Western,sweaters,Women,,1599, 45 % OFF,"XS, S, M, L, XL, XXL",4.2,519,,45,45
2312853,Roadster,Western,tops,Women,,899,60% OFF,"XS, S, M, L, XL",3.9,519,60%,OFF,539.4
1744646,Harpa,Western,tops,Women,,999,52% OFF,"S, M, L, XL",4,519,52%,OFF,519.48
11357282,HRX by Hrithik Roshan,Bottom Wear,trousers,Men,1039,2599,60% OFF,"28, 30, 32, 34, 36, 38",3.6,518,60%,OFF,1559.4
10803170,Anouk,Indian Wear,kurtas,Men,674,1499,55% OFF,"S, M, L, XL, XXL",4,518,55%,OFF,824.45
11008426,Sztori,Plus Size,tshirts,Men,604,1099,45% OFF,"XXL, 3XL, 4XL, 5XL, 6XL",4.5,518,45%,OFF,494.55
10955520,HIGHLANDER,Topwear,shirts,Men,506,1299,61% OFF,"39, 40, 42, 44",4.2,518,61%,OFF,792.39
12934524,Mast & Harbour,Topwear,shirts,Men,759,1899,60% OFF,"38, 40, 42, 44",4.1,518,60%,OFF,1139.4
2388034,Kook N Keech,Topwear,tshirts,Men,359,799,55% OFF,"S, M, L, XL, XXL",3.7,518,55%,OFF,439.45
10335569,Bushirt,Topwear,tshirts,Men,399,999,60% OFF,"S, M, L, XL, XXL",4.2,518,60%,OFF,599.4
13789760,Anouk,Indian Wear,kurta-sets,Women,1394,3099,55% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.4,518,55%,OFF,1704.45
12524776,HERE&NOW,Plus Size,kurtas,Women,349,1399,75% OFF,"S, M, L, XL, XXL, 3XL",4.1,518,75%,OFF,1049.25
12290170,20Dresses,Western,tops,Women,,1395,25% OFF,"XS, S, M, L, XL",4.4,518,25%,OFF,348.75
17385634,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.3,518,50%,OFF,699
10462968,Roadster,Western,sweatshirts,Women,,1799,75% OFF,"XS, S, M, L, XL",4.1,518,75%,OFF,1349.25
14852116,Levis,Bottom Wear,jeans,Men,1949,2999,35% OFF,"28, 30, 32, 34, 36, 38, 40",4.1,517,35%,OFF,1049.65
18031068,Levis,Inner Wear &  Sleep Wear,trunk,Men,,648,,"S, M, L, XL",4.2,517,,, 
10106215,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,359,899,60% OFF,"S, M, L, XL, XXL",4.2,517,60%,OFF,539.4
6832562,WROGN,Topwear,shirts,Men,1399,2799,50% OFF,"39, 40, 42, 44, 46",4.1,517,50%,OFF,1399.5
10430788,Mitera,Indian Wear,sarees,Women,867,3099,72% OFF,Onesize,3.9,517,72%,OFF,2231.28
10430778,Mitera,Indian Wear,sarees,Women,896,3899,77% OFF,Onesize,3.8,517,77%,OFF,3002.23
13791192,Yuris,Indian Wear,kurta-sets,Women,1319,3999,67% OFF,"S, M, L, XL, XXL, 3XL",4.2,517,67%,OFF,2679.33
14141204,plusS,Plus Size,dresses,Women,769,2199,65% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.3,517,65%,OFF,1429.35
12289164,Tokyo Talkies,Western,tops,Women,,1199,58% OFF,"S, M, L, XL",4.5,517,58%,OFF,695.42
10162667,DressBerry,Western,tops,Women,,1499,45% OFF,"XS, S, M, L",4.2,517,45%,OFF,674.55
9039283,Berrylush,Western,dresses,Women,,1798,58% OFF,"S, M, L, XL",4.2,517,58%,OFF,1042.84
11265850,DressBerry,Western,dresses,Women,,1999,40% OFF,"XS, S, M, L, XL",4.3,517,40%,OFF,799.6
2529711,DressBerry,Western,dresses,Women,,1999, 60 % OFF,"XS, S, M, L, XL",4.4,517,,60,60
2414687,Kook N Keech,Western,tshirts,Women,,799,65% OFF,"XXS, XS, S, M, L, XL",4.1,517,65%,OFF,519.35
13658880,HIGHLANDER,Bottom Wear,track-pants,Men,359,899,60% OFF,"S, M, L, XL",4,516,60%,OFF,539.4
12402728,WROGN,Inner Wear &  Sleep Wear,socks,Men,419,599,30% OFF,Onesize,4.3,516,30%,OFF,179.7
11806886,BYFORD by Pantaloons,Topwear,tshirts,Men,,499,,"S, M, L, XL, XXL",4.3,516,,, 
5556553,SALWAR STUDIO,Indian Wear,saree-blouse,Women,676,1025,34% OFF,Onesize,4.2,516,34%,OFF,348.5
14182598,QOMN,Indian Wear,tops,Women,949,1399,Rs. 450 OFF,"S, M, L, XL, XXL",4.3,516,,450,450
2109507,Dollar Missy,Lingerie & Sleep Wear,camisoles,Women,684,855,20% OFF,"XS, S, M, L, XL, XXL",4.4,516,20%,OFF,171
11174510,Sangria,Plus Size,kurtas,Women,479,1199,60% OFF,"XS, S, M, L, XL, XXL, 3XL",4.1,516,60%,OFF,719.4
10163701,HERE&NOW,Plus Size,tops,Women,559,1599,65% OFF,"S, M, L, XL, XXL",4,516,65%,OFF,1039.35
9370845,Sangria,Plus Size,tops,Women,399,999,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.2,516,60%,OFF,599.4
11223680,Style Quotient,Western,tops,Women,,1499,55% OFF,"S, M, L, XL, XXL",4.2,516,55%,OFF,824.45
11264046,DressBerry,Western,dungarees,Women,,2499,50% OFF,"28, 30, 32, 34, 36",4.3,516,50%,OFF,1249.5
11970452,SCORPIUS,Western,dresses,Women,,3499,55% OFF,"S, M, L, XL",4.3,516,55%,OFF,1924.45
4453374,HRX by Hrithik Roshan,Western,jackets,Women,,3999,50% OFF,"XS, S, M, L, XL, XXL",4.3,516,50%,OFF,1999.5
17523414,Mast & Harbour,Western,tshirts,Women,,1298,,"XS, S, M, L, XL",4.4,516,,, 
9089117,HERE&NOW,Bottom Wear,trousers,Men,1119,2799,60% OFF,"28, 30, 32, 34, 36, 38",3.8,515,60%,OFF,1679.4
10187381,WROGN,Bottom Wear,jeans,Men,1559,2599,40% OFF,"28, 30, 32, 34, 36, 38",4.2,515,40%,OFF,1039.6
2387569,Roadster,Bottom Wear,shorts,Men,594,1699,65% OFF,"28, 30, 32, 34, 36",4.3,515,65%,OFF,1104.35
11102990,Hangup,Indian Wear,kurta-sets,Men,1819,6999,74% OFF,"S, M, L, XL",3.7,515,74%,OFF,5179.26
11444786,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,,479,,"S, M, L",4.3,515,,, 
8479025,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,539,899,40% OFF,"S, M, L, XL, XXL",4.1,515,40%,OFF,359.6
11327044,Roadster,Topwear,shirts,Men,714,1299,45% OFF,"38, 40, 42, 44",4.2,515,45%,OFF,584.55
7538231,Taavi,Indian Wear,dupatta,Women,549,1099,50% OFF,Onesize,4.5,515,50%,OFF,549.5
9539303,Inddus,Indian Wear,kurtas,Women,1529,3399,55% OFF,"S, M, L, XL, XXL",4.2,515,55%,OFF,1869.45
13631268,ETC,Lingerie & Sleep Wear,night-suits,Women,804,2299,65% OFF,"S, M, L, XL",4.2,515,65%,OFF,1494.35
10671380,DressBerry,Western,jeans,Women,,1799,65% OFF,"26, 28, 30, 32, 34, 36",3.8,515,65%,OFF,1169.35
10187429,WROGN,Bottom Wear,jeans,Men,1399,2799,50% OFF,"28, 30, 32, 34, 36, 38",4,514,50%,OFF,1399.5
1885253,Kook N Keech,Bottom Wear,jeans,Men,1264,2299,45% OFF,"28, 30, 32, 34, 36, 38",3.6,514,45%,OFF,1034.55
11901402,Harvard,Bottom Wear,jeans,Men,539,1798,70% OFF,"28, 30, 32, 34, 36",3.6,514,70%,OFF,1258.6
14461444,Levis,Inner Wear &  Sleep Wear,trunk,Men,287,319,10% OFF,"S, M, L, XL",4.2,514,10%,OFF,31.9
8923771,Minions by Kook N Keech,Topwear,tshirts,Men,439,1099,60% OFF,"S, M, L, XL, XXL",4.1,514,60%,OFF,659.4
12056204,Roadster,Topwear,shirts,Men,849,1699,50% OFF,"38, 40, 42, 44",4.1,514,50%,OFF,849.5
11896306,Roadster,Topwear,shirts,Men,854,1899,55% OFF,"38, 40, 42, 44",4.3,514,55%,OFF,1044.45
13791612,Anouk,Indian Wear,kurta-sets,Women,944,2099,55% OFF,"XS, S, M, L, XL, XXL",3.8,514,55%,OFF,1154.45
13988178,Saree mall,Indian Wear,sarees,Women,874,2499,65% OFF,Onesize,3.9,514,65%,OFF,1624.35
13237954,Anouk,Indian Wear,kurta-sets,Women,1084,3099,65% OFF,"XS, S, M, L, XL, XXL",3.9,514,65%,OFF,2014.35
2486241,Floret,Lingerie & Sleep Wear,bra,Women,853,898,5% OFF,"30B, 32B, 34B, 36B, 38B, 40B",4.3,514,5%,OFF,44.9
11003398,DressBerry,Sports Wear,track-pants,Women,479,1599,70% OFF,"XS, S, M, L, XL, XXL",4.3,514,70%,OFF,1119.3
13670868,KASSUALLY,Western,tops,Women,,1599,60% OFF,"S, M, L",4.1,514,60%,OFF,959.4
10856174,SASSAFRAS,Western,dresses,Women,,1599,51% OFF,"XS, S, M, L, XL, XXL",4.5,514,51%,OFF,815.49
1978691,StyleStone,Western,tops,Women,,1599,55% OFF,"S, M, L, XL",4.3,514,55%,OFF,879.45
13178044,Tokyo Talkies,Western,jackets,Women,,3849,61% OFF,"S, M, L, XL",4.4,514,61%,OFF,2347.89
2202034,ether,Western,tshirts,Women,,599, 60 % OFF,"XS, S, M, L, XL",4.2,514,,60,60
8339531,Roadster,Western,tops,Women,,699,50% OFF,"XS, S, M, L, XL",4.3,514,50%,OFF,349.5
7942417,LOCOMOTIVE,Bottom Wear,jeans,Men,881,2449,64% OFF,"30, 32, 34, 36",3.7,513,64%,OFF,1567.36
11156762,HIGHLANDER,Bottom Wear,trousers,Men,759,1899,60% OFF,"30, 32, 34, 36, 38",4.1,513,60%,OFF,1139.4
6544941,Roadster,Bottom Wear,jeans,Men,854,1899,55% OFF,"28, 30, 32, 34, 36",3.8,513,55%,OFF,1044.45
9451673,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,,549,,Onesize,4.1,513,,, 
